Id,Date,Close,開市,高,低,成交量,升跌（%）
1292.00 ,2021年3月27日,55862.90 ,"55,033.80","56,531.10","54,010.20",73.87K,1.50%
1291.00 ,2021年3月26日,55036.10 ,"51,317.40","55,074.10","51,302.00",100.30K,7.24%
1290.00 ,2021年3月25日,51322.30 ,"52,330.00","53,175.40","50,441.30",143.35K,-1.92%
1289.00 ,2021年3月24日,52325.40 ,"54,309.10","57,169.40","51,725.40",137.91K,-3.91%
1288.00 ,2021年3月23日,54452.50 ,"54,117.50","55,813.80","52,992.30",84.84K,0.54%
1287.00 ,2021年3月22日,54158.30 ,"57,379.30","58,379.90","53,784.20",95.53K,-5.62%
1286.00 ,2021年3月21日,57383.80 ,"58,097.40","58,583.80","55,583.30",77.47K,-1.22%
1285.00 ,2021年3月20日,58093.40 ,"58,084.10","59,882.10","57,863.00",67.83K,0.01%
1284.00 ,2021年3月19日,58088.00 ,"57,645.00","59,448.30","56,305.10",83.98K,0.75%
1283.00 ,2021年3月18日,57656.00 ,"58,911.80","60,088.00","57,099.60",102.62K,-2.13%
1282.00 ,2021年3月17日,58913.50 ,"56,892.90","58,933.20","54,253.20",118.26K,3.56%
1281.00 ,2021年3月16日,56889.70 ,"55,619.50","56,889.70","53,342.60",128.51K,1.97%
1280.00 ,2021年3月15日,55791.30 ,"59,117.40","60,565.90","55,088.80",117.71K,-5.62%
1279.00 ,2021年3月14日,59113.70 ,"61,192.70","61,673.70","59,113.70",80.29K,-3.40%
1278.00 ,2021年3月13日,61195.30 ,"57,267.40","61,795.80","56,118.80",134.64K,6.86%
1277.00 ,2021年3月12日,57265.10 ,"57,806.20","58,052.30","55,134.50",116.96K,-0.92%
1276.00 ,2021年3月11日,57799.50 ,"55,851.20","58,135.00","54,351.80",129.63K,3.49%
1275.00 ,2021年3月10日,55851.90 ,"54,882.70","57,328.70","53,073.60",140.96K,1.77%
1274.00 ,2021年3月9日,54879.00 ,"52,352.40","54,880.60","51,941.30",114.06K,4.91%
1273.00 ,2021年3月8日,52311.00 ,"50,988.90","52,384.90","49,338.10",68.14K,2.61%
1272.00 ,2021年3月7日,50982.30 ,"48,899.00","51,434.10","48,890.60",82.91K,4.35%
1271.00 ,2021年3月6日,48855.60 ,"48,798.70","49,191.80","47,132.80",66.66K,0.13%
1270.00 ,2021年3月5日,48792.50 ,"48,363.60","49,429.40","46,370.10",113.64K,0.75%
1269.00 ,2021年3月4日,48428.00 ,"50,388.00","51,757.70","47,521.80",9.56K,-3.90%
1268.00 ,2021年3月3日,50395.10 ,"48,422.20","52,567.90","48,159.20",44.93K,4.07%
1267.00 ,2021年3月2日,48424.20 ,"49,595.60","50,191.90","47,100.60",102.10K,-2.36%
1266.00 ,2021年3月1日,49595.50 ,"45,160.50","49,774.00","45,008.80",137.52K,9.81%
1265.00 ,2021年2月28日,45164.00 ,"46,136.00","46,582.00","43,100.60",135.08K,-2.11%
1264.00 ,2021年2月27日,46136.70 ,"46,333.10","48,335.10","45,059.40",98.75K,-0.45%
1263.00 ,2021年2月26日,46345.60 ,"46,928.50","48,413.90","44,248.20",189.41K,-1.24%
1262.00 ,2021年2月25日,46928.50 ,"49,695.90","52,013.80","46,773.70",83.22K,-5.57%
1261.00 ,2021年2月24日,49697.50 ,"48,911.10","51,311.80","47,031.70",153.75K,1.61%
1260.00 ,2021年2月23日,48911.20 ,"54,114.10","54,115.00","45,093.80",315.07K,-9.61%
1259.00 ,2021年2月22日,54111.80 ,"57,437.60","57,480.80","48,353.80",244.95K,-5.78%
1258.00 ,2021年2月21日,57433.80 ,"55,907.60","58,335.10","55,502.70",87.26K,2.70%
1257.00 ,2021年2月20日,55923.70 ,"55,922.00","57,523.80","54,124.10",127.85K,0.03%
1256.00 ,2021年2月19日,55906.60 ,"51,590.10","56,238.50","50,816.80",139.43K,8.38%
1255.00 ,2021年2月18日,51582.20 ,"52,094.50","52,524.00","50,941.60",94.35K,-0.95%
1254.00 ,2021年2月17日,52079.20 ,"49,161.30","52,577.70","49,018.10",140.03K,5.92%
1253.00 ,2021年2月16日,49169.70 ,"47,934.20","50,515.80","47,044.40",141.37K,2.57%
1252.00 ,2021年2月15日,47936.30 ,"48,611.10","48,936.50","45,786.10",123.18K,-1.45%
1251.00 ,2021年2月14日,48643.40 ,"47,172.10","49,695.10","47,051.90",106.50K,3.13%
1250.00 ,2021年2月13日,47168.70 ,"47,373.10","48,097.30","46,270.50",89.42K,-0.43%
1249.00 ,2021年2月12日,47371.70 ,"47,995.00","48,927.40","46,218.60",133.73K,-1.29%
1248.00 ,2021年2月11日,47990.70 ,"44,834.80","48,622.10","44,041.10",145.77K,7.04%
1247.00 ,2021年2月10日,44836.00 ,"46,507.80","47,295.30","43,800.50",151.83K,-3.60%
1246.00 ,2021年2月9日,46508.60 ,"46,396.40","48,143.50","45,104.70",193.87K,0.24%
1245.00 ,2021年2月8日,46395.70 ,"38,853.60","46,596.40","38,057.00",248.47K,19.41%
1244.00 ,2021年2月7日,38852.90 ,"39,228.90","39,691.70","37,381.60",125.37K,-1.03%
1243.00 ,2021年2月6日,39256.60 ,"38,300.60","40,939.70","38,275.30",156.02K,2.50%
1242.00 ,2021年2月5日,38297.60 ,"36,976.40","38,303.60","36,640.00",100.60K,3.56%
1241.00 ,2021年2月4日,36982.10 ,"37,648.90","38,707.90","36,380.80",151.44K,-1.77%
1240.00 ,2021年2月3日,37646.80 ,"35,486.90","37,646.80","35,401.50",131.03K,6.09%
1239.00 ,2021年2月2日,35485.20 ,"33,514.00","35,976.10","33,462.40",120.85K,5.88%
1238.00 ,2021年2月1日,33515.70 ,"33,106.80","34,685.60","32,324.90",126.32K,1.23%
1237.00 ,2021年1月31日,33108.10 ,"34,281.60","34,348.30","32,189.90",101.92K,-3.43%
1236.00 ,2021年1月30日,34283.10 ,"34,300.00","34,920.90","32,908.50",128.57K,-0.05%
1235.00 ,2021年1月29日,34301.80 ,"33,381.70","38,546.00","31,953.30",297.73K,2.78%
1234.00 ,2021年1月28日,33374.80 ,"30,408.90","33,790.80","29,911.90",167.39K,9.77%
1233.00 ,2021年1月27日,30404.00 ,"32,499.60","32,545.40","29,290.40",194.35K,-6.46%
1232.00 ,2021年1月26日,32502.10 ,"32,244.10","32,917.70","30,850.00",139.84K,0.77%
1231.00 ,2021年1月25日,32252.30 ,"32,244.30","34,854.30","31,967.40",142.43K,0.03%
1230.00 ,2021年1月24日,32241.30 ,"32,088.50","33,034.80","30,982.90",88.21K,0.47%
1229.00 ,2021年1月23日,32088.90 ,"32,994.10","33,441.40","31,418.20",100.70K,-2.76%
1228.00 ,2021年1月22日,33000.50 ,"30,838.70","33,821.20","28,871.20",243.09K,7.00%
1227.00 ,2021年1月21日,30842.10 ,"35,472.30","35,591.10","30,101.80",253.27K,-13.06%
1226.00 ,2021年1月20日,35476.30 ,"35,862.10","36,384.40","33,444.50",153.61K,-1.46%
1225.00 ,2021年1月19日,36002.90 ,"36,630.60","37,821.00","36,001.40",79.11K,-1.67%
1224.00 ,2021年1月18日,36613.20 ,"35,838.20","37,436.80","34,801.00",111.52K,2.16%
1223.00 ,2021年1月17日,35839.60 ,"36,020.10","36,801.30","33,883.50",126.82K,-0.50%
1222.00 ,2021年1月16日,36019.50 ,"36,751.80","37,931.70","35,408.40",137.02K,-2.24%
1221.00 ,2021年1月15日,36845.80 ,"39,175.70","39,715.00","34,488.70",118.42K,-5.95%
1220.00 ,2021年1月14日,39175.70 ,"37,383.40","40,054.30","36,772.10",172.40K,4.80%
1219.00 ,2021年1月13日,37382.20 ,"34,061.20","37,764.60","32,451.90",209.93K,9.70%
1218.00 ,2021年1月12日,34076.10 ,"35,426.00","36,598.70","32,572.70",241.93K,-4.13%
1217.00 ,2021年1月11日,35544.30 ,"38,195.30","38,217.20","30,411.60",251.04K,-6.93%
1216.00 ,2021年1月10日,38192.20 ,"40,149.70","41,362.40","35,141.60",215.78K,-4.88%
1215.00 ,2021年1月9日,40151.90 ,"40,607.20","41,363.50","38,775.10",128.42K,-1.10%
1214.00 ,2021年1月8日,40599.30 ,"39,466.40","41,921.70","36,613.40",251.29K,2.89%
1213.00 ,2021年1月7日,39460.20 ,"36,798.50","40,340.90","36,361.20",249.60K,7.25%
1212.00 ,2021年1月6日,36793.20 ,"33,999.30","36,934.80","33,408.30",227.56K,8.24%
1211.00 ,2021年1月5日,33991.50 ,"32,015.40","34,414.70","30,010.50",202.13K,6.15%
1210.00 ,2021年1月4日,32022.60 ,"33,016.60","33,587.50","28,204.50",255.27K,-2.84%
1209.00 ,2021年1月3日,32958.90 ,"32,192.90","34,755.90","32,029.60",155.21K,2.38%
1208.00 ,2021年1月2日,32193.30 ,"29,359.70","33,233.50","29,008.00",240.87K,9.65%
1207.00 ,2021年1月1日,29359.90 ,"28,951.70","29,627.10","28,712.40",100.90K,1.42%
1206.00 ,2020年12月31日,28949.40 ,"28,866.80","29,298.80","28,025.00",136.69K,0.28%
1205.00 ,2020年12月30日,28868.70 ,"27,374.50","28,979.30","27,374.50",159.82K,5.45%
1204.00 ,2020年12月29日,27376.00 ,"27,065.30","27,390.70","25,902.80",119.57K,1.18%
1203.00 ,2020年12月28日,27057.80 ,"26,259.20","27,444.90","26,144.30",126.98K,3.03%
1202.00 ,2020年12月27日,26261.30 ,"26,460.30","28,360.30","25,858.20",231.23K,-0.73%
1201.00 ,2020年12月26日,26454.40 ,"24,714.70","26,826.00","24,515.10",155.77K,7.15%
1200.00 ,2020年12月25日,24689.60 ,"23,728.70","24,778.90","23,445.30",2.40K,4.02%
1199.00 ,2020年12月24日,23736.50 ,"23,253.20","23,783.70","22,737.30",104.59K,2.06%
1198.00 ,2020年12月23日,23257.90 ,"23,820.80","24,063.70","22,694.70",178.47K,-2.37%
1197.00 ,2020年12月22日,23823.20 ,"22,730.40","23,825.40","22,388.60",130.75K,4.82%
1196.00 ,2020年12月21日,22728.50 ,"23,474.10","24,101.90","22,015.50",154.69K,-3.18%
1195.00 ,2020年12月20日,23474.90 ,"23,843.60","24,280.90","23,098.90",114.09K,-1.55%
1194.00 ,2020年12月19日,23844.00 ,"23,127.60","24,107.10","22,797.00",133.88K,3.10%
1193.00 ,2020年12月18日,23127.90 ,"22,823.30","23,272.80","22,361.50",131.80K,1.33%
1192.00 ,2020年12月17日,22825.40 ,"21,352.30","23,738.00","21,243.10",310.74K,6.90%
1191.00 ,2020年12月16日,21352.20 ,"19,434.70","21,525.30","19,299.70",199.81K,9.87%
1190.00 ,2020年12月15日,19434.90 ,"19,273.90","19,556.30","19,076.20",98.39K,0.84%
1189.00 ,2020年12月14日,19273.80 ,"19,176.40","19,346.50","19,007.00",67.11K,0.51%
1188.00 ,2020年12月13日,19176.80 ,"18,808.10","19,403.60","18,716.80",82.45K,1.96%
1187.00 ,2020年12月12日,18808.90 ,"18,026.70","18,936.20","18,025.10",71.37K,4.36%
1186.00 ,2020年12月11日,18023.60 ,"18,250.50","18,288.30","17,600.10",111.53K,-1.23%
1185.00 ,2020年12月10日,18247.20 ,"18,546.10","18,551.80","17,926.80",85.31K,-1.61%
1184.00 ,2020年12月9日,18546.00 ,"18,322.40","18,637.90","17,658.80",129.72K,1.20%
1183.00 ,2020年12月8日,18326.60 ,"19,170.80","19,288.60","18,229.20",101.41K,-4.40%
1182.00 ,2020年12月7日,19170.70 ,"19,368.40","19,424.60","18,908.80",61.98K,-1.08%
1181.00 ,2020年12月6日,19379.90 ,"19,146.00","19,417.10","18,873.00",54.56K,1.22%
1180.00 ,2020年12月5日,19146.50 ,"18,657.50","19,172.70","18,507.10",59.44K,2.62%
1179.00 ,2020年12月4日,18658.10 ,"19,431.10","19,529.50","18,610.80",110.63K,-3.99%
1178.00 ,2020年12月3日,19433.30 ,"19,219.80","19,596.60","18,883.70",99.97K,1.12%
1177.00 ,2020年12月2日,19218.80 ,"18,767.90","19,335.50","18,346.70",91.92K,2.39%
1176.00 ,2020年12月1日,18770.70 ,"19,697.80","19,897.40","18,257.00",208.72K,-4.71%
1175.00 ,2020年11月30日,19698.10 ,"18,186.00","19,831.20","18,186.00",185.59K,8.32%
1174.00 ,2020年11月29日,18185.50 ,"17,729.70","18,336.30","17,530.40",79.12K,2.57%
1173.00 ,2020年11月28日,17730.70 ,"17,142.60","17,874.40","16,874.40",95.20K,3.52%
1172.00 ,2020年11月27日,17127.10 ,"17,160.90","17,450.30","16,481.60",138.80K,-0.20%
1171.00 ,2020年11月26日,17162.00 ,"18,721.90","18,894.90","16,235.20",312.07K,-8.34%
1170.00 ,2020年11月25日,18723.00 ,"19,151.50","19,486.70","18,527.70",146.12K,-2.24%
1169.00 ,2020年11月24日,19152.60 ,"18,394.60","19,416.60","18,074.80",180.79K,4.21%
1168.00 ,2020年11月23日,18379.60 ,"18,428.10","18,756.80","18,016.00",127.35K,-0.18%
1167.00 ,2020年11月22日,18412.90 ,"18,689.30","18,751.50","17,644.60",121.76K,-1.47%
1166.00 ,2020年11月21日,18687.20 ,"18,673.80","18,966.00","18,397.50",108.91K,0.06%
1165.00 ,2020年11月20日,18675.20 ,"17,805.50","18,811.00","17,758.40",134.42K,4.90%
1164.00 ,2020年11月19日,17803.50 ,"17,775.10","18,166.00","17,380.10",135.94K,0.16%
1163.00 ,2020年11月18日,17774.60 ,"17,662.30","18,466.10","17,258.90",233.43K,0.64%
1162.00 ,2020年11月17日,17662.30 ,"16,715.80","17,845.40","16,562.00",175.87K,5.66%
1161.00 ,2020年11月16日,16715.80 ,"15,954.10","16,880.70","15,870.70",118.09K,4.78%
1160.00 ,2020年11月15日,15953.00 ,"16,074.70","16,158.10","15,782.30",58.43K,-0.73%
1159.00 ,2020年11月14日,16071.00 ,"16,323.10","16,328.20","15,717.70",83.64K,-1.55%
1158.00 ,2020年11月13日,16324.20 ,"16,293.00","16,474.10","15,973.40",113.75K,0.18%
1157.00 ,2020年11月12日,16294.70 ,"15,695.80","16,342.70","15,483.50",165.54K,3.82%
1156.00 ,2020年11月11日,15695.80 ,"15,303.10","15,953.90","15,281.00",119.07K,2.56%
1155.00 ,2020年11月10日,15303.60 ,"15,328.00","15,465.30","15,096.50",93.36K,-0.15%
1154.00 ,2020年11月9日,15327.20 ,"15,483.30","15,819.60","14,816.90",165.04K,-1.01%
1153.00 ,2020年11月8日,15483.70 ,"14,826.60","15,648.30","14,720.70",94.99K,4.42%
1152.00 ,2020年11月7日,14828.40 ,"15,578.20","15,754.40","14,385.10",160.73K,-4.81%
1151.00 ,2020年11月6日,15577.90 ,"15,593.90","15,955.20","15,223.50",186.13K,-0.06%
1150.00 ,2020年11月5日,15587.10 ,"14,145.60","15,739.90","14,099.70",227.49K,10.19%
1149.00 ,2020年11月4日,14145.60 ,"14,023.00","14,238.80","13,544.40",140.80K,0.90%
1148.00 ,2020年11月3日,14019.90 ,"13,560.50","14,054.00","13,294.60",108.17K,3.38%
1147.00 ,2020年11月2日,13561.40 ,"13,759.70","13,828.40","13,214.20",97.76K,-1.44%
1146.00 ,2020年11月1日,13759.40 ,"13,795.50","13,889.50","13,628.70",51.71K,-0.27%
1145.00 ,2020年10月31日,13797.30 ,"13,560.20","14,065.40","13,441.70",102.75K,1.75%
1144.00 ,2020年10月30日,13559.90 ,"13,457.00","13,667.90","13,134.50",108.77K,0.76%
1143.00 ,2020年10月29日,13457.20 ,"13,278.30","13,640.00","12,982.90",111.23K,1.34%
1142.00 ,2020年10月28日,13278.90 ,"13,658.30","13,851.70","12,907.60",144.18K,-2.77%
1141.00 ,2020年10月27日,13657.80 ,"13,061.50","13,782.30","13,050.30",128.64K,4.56%
1140.00 ,2020年10月26日,13061.60 ,"13,033.00","13,229.70","12,792.40",89.47K,0.23%
1139.00 ,2020年10月25日,13032.20 ,"13,117.00","13,345.30","12,900.40",59.73K,-0.65%
1138.00 ,2020年10月24日,13117.20 ,"12,933.60","13,161.50","12,876.40",51.20K,1.42%
1137.00 ,2020年10月23日,12934.10 ,"12,972.70","13,025.50","12,738.90",73.94K,-0.31%
1136.00 ,2020年10月22日,12974.60 ,"12,805.50","13,183.90","12,698.20",113.31K,1.30%
1135.00 ,2020年10月21日,12808.70 ,"11,913.60","13,213.50","11,894.60",197.72K,7.51%
1134.00 ,2020年10月20日,11913.50 ,"11,753.90","12,029.40","11,685.70",94.59K,1.36%
1133.00 ,2020年10月19日,11753.40 ,"11,507.10","11,823.30","11,413.90",73.04K,2.14%
1132.00 ,2020年10月18日,11506.90 ,"11,362.10","11,506.90","11,349.80",31.51K,1.27%
1131.00 ,2020年10月17日,11362.10 ,"11,321.80","11,402.70","11,274.40",29.86K,0.35%
1130.00 ,2020年10月16日,11322.00 ,"11,503.20","11,542.20","11,224.60",71.42K,-1.57%
1129.00 ,2020年10月15日,11503.00 ,"11,421.40","11,590.90","11,276.70",70.84K,0.72%
1128.00 ,2020年10月14日,11420.40 ,"11,424.40","11,541.00","11,293.50",59.12K,-0.03%
1127.00 ,2020年10月13日,11423.80 ,"11,533.50","11,558.00","11,315.90",64.67K,-0.95%
1126.00 ,2020年10月12日,11533.90 ,"11,370.80","11,715.90","11,227.40",84.02K,1.43%
1125.00 ,2020年10月11日,11371.00 ,"11,295.60","11,439.40","11,277.60",41.06K,0.64%
1124.00 ,2020年10月10日,11298.40 ,"11,053.50","11,475.00","11,053.10",65.81K,2.21%
1123.00 ,2020年10月9日,11054.20 ,"10,923.50","11,103.00","10,836.90",70.95K,1.19%
1122.00 ,2020年10月8日,10924.10 ,"10,670.70","10,948.60","10,549.60",79.78K,2.37%
1121.00 ,2020年10月7日,10670.90 ,"10,601.00","10,680.10","10,553.30",49.27K,0.64%
1120.00 ,2020年10月6日,10602.60 ,"10,790.20","10,800.30","10,530.80",69.07K,-1.73%
1119.00 ,2020年10月5日,10789.50 ,"10,672.50","10,789.60","10,623.40",48.86K,1.09%
1118.00 ,2020年10月4日,10672.90 ,"10,544.40","10,693.30","10,520.80",31.40K,1.22%
1117.00 ,2020年10月3日,10544.20 ,"10,572.20","10,597.80","10,501.20",29.10K,-0.27%
1116.00 ,2020年10月2日,10572.30 ,"10,619.60","10,662.90","10,387.60",77.94K,-0.45%
1115.00 ,2020年10月1日,10620.50 ,"10,776.60","10,913.70","10,462.70",95.33K,-1.44%
1114.00 ,2020年9月30日,10776.10 ,"10,843.40","10,847.70","10,667.60",55.55K,-0.60%
1113.00 ,2020年9月29日,10840.90 ,"10,694.30","10,858.40","10,642.40",59.64K,1.38%
1112.00 ,2020年9月28日,10693.20 ,"10,776.40","10,946.60","10,685.20",72.29K,-0.77%
1111.00 ,2020年9月27日,10776.20 ,"10,727.90","10,799.20","10,602.70",40.92K,0.45%
1110.00 ,2020年9月26日,10727.90 ,"10,688.90","10,793.30","10,650.20",37.85K,0.37%
1109.00 ,2020年9月25日,10688.80 ,"10,739.90","10,756.00","10,558.90",71.43K,-0.47%
1108.00 ,2020年9月24日,10739.40 ,"10,238.10","10,787.80","10,201.00",82.95K,4.90%
1107.00 ,2020年9月23日,10237.30 ,"10,531.50","10,535.40","10,146.60",74.95K,-2.79%
1106.00 ,2020年9月22日,10531.50 ,"10,419.40","10,570.70","10,361.70",63.52K,1.10%
1105.00 ,2020年9月21日,10416.80 ,"10,919.90","10,987.20","10,328.50",109.85K,-4.62%
1104.00 ,2020年9月20日,10921.50 ,"11,081.60","11,081.60","10,772.70",53.39K,-1.45%
1103.00 ,2020年9月19日,11081.80 ,"10,933.00","11,177.10","10,890.70",51.63K,1.36%
1102.00 ,2020年9月18日,10933.00 ,"10,941.30","11,029.70","10,818.70",63.48K,-0.08%
1101.00 ,2020年9月17日,10941.30 ,"10,950.10","11,039.30","10,755.20",77.22K,-0.07%
1100.00 ,2020年9月16日,10949.50 ,"10,785.20","11,093.30","10,669.20",94.94K,1.52%
1099.00 ,2020年9月15日,10785.30 ,"10,675.20","10,931.80","10,627.80",91.70K,1.03%
1098.00 ,2020年9月14日,10675.30 ,"10,332.70","10,744.30","10,264.50",96.64K,3.38%
1097.00 ,2020年9月13日,10326.00 ,"10,441.70","10,579.60","10,219.40",66.12K,-1.11%
1096.00 ,2020年9月12日,10441.90 ,"10,390.20","10,476.80","10,275.90",48.49K,0.50%
1095.00 ,2020年9月11日,10390.20 ,"10,339.80","10,398.80","10,212.60",62.28K,0.49%
1094.00 ,2020年9月10日,10339.70 ,"10,224.30","10,480.30","10,219.20",88.01K,1.13%
1093.00 ,2020年9月9日,10224.60 ,"10,126.80","10,343.30","9,984.60",71.37K,0.97%
1092.00 ,2020年9月8日,10126.60 ,"10,376.90","10,434.40","9,877.10",113.90K,-2.41%
1091.00 ,2020年9月7日,10376.90 ,"10,296.40","10,400.90","9,887.00",12.40M,0.78%
1090.00 ,2020年9月6日,10296.40 ,"10,092.20","10,337.70","10,004.70",12.12M,2.02%
1089.00 ,2020年9月5日,10092.20 ,"10,472.30","10,558.70","9,897.80",14.72M,-3.63%
1088.00 ,2020年9月4日,10472.50 ,"10,168.70","10,614.20","9,960.30",12.50M,2.99%
1087.00 ,2020年9月3日,10168.80 ,"11,413.20","11,442.70","10,009.50",9.65M,-10.90%
1086.00 ,2020年9月2日,11413.30 ,"11,914.40","11,947.50","11,244.90",20.26M,-4.21%
1085.00 ,2020年9月1日,11914.90 ,"11,644.20","12,045.90","11,544.60",580.69K,2.32%
1084.00 ,2020年8月31日,11644.20 ,"11,701.10","11,760.20","11,563.80",496.14K,-0.49%
1083.00 ,2020年8月30日,11702.00 ,"11,468.10","11,704.20","11,462.60",409.36K,2.04%
1082.00 ,2020年8月29日,11468.10 ,"11,527.80","11,576.80","11,433.50",389.85K,-0.51%
1081.00 ,2020年8月28日,11527.40 ,"11,327.50","11,539.00","11,281.90",464.94K,1.77%
1080.00 ,2020年8月27日,11327.40 ,"11,462.30","11,580.30","11,135.30",560.59K,-1.18%
1079.00 ,2020年8月26日,11462.30 ,"11,324.90","11,533.60","11,254.60",513.06K,1.21%
1078.00 ,2020年8月25日,11324.80 ,"11,752.90","11,766.90","11,131.00",594.07K,-3.65%
1077.00 ,2020年8月24日,11753.50 ,"11,641.60","11,824.60","11,587.10",429.13K,0.96%
1076.00 ,2020年8月23日,11641.60 ,"11,661.10","11,705.40","11,520.80",377.33K,-0.17%
1075.00 ,2020年8月22日,11661.30 ,"11,529.20","11,677.00","11,382.10",433.98K,1.15%
1074.00 ,2020年8月21日,11529.20 ,"11,856.90","11,877.40","11,495.60",506.38K,-2.76%
1073.00 ,2020年8月20日,11856.90 ,"11,751.00","11,881.00","11,672.70",430.93K,0.91%
1072.00 ,2020年8月19日,11750.20 ,"11,944.40","12,013.20","11,602.60",550.26K,-1.65%
1071.00 ,2020年8月18日,11947.60 ,"12,283.00","12,381.40","11,842.00",606.79K,-2.73%
1070.00 ,2020年8月17日,12282.60 ,"11,898.80","12,444.10","11,764.00",628.41K,3.22%
1069.00 ,2020年8月16日,11899.00 ,"11,845.50","11,922.50","11,688.90",410.81K,0.45%
1068.00 ,2020年8月15日,11845.30 ,"11,751.10","11,964.00","11,711.50",499.10K,0.80%
1067.00 ,2020年8月14日,11750.80 ,"11,771.10","11,835.50","11,651.50",435.44K,-0.17%
1066.00 ,2020年8月13日,11770.90 ,"11,557.20","11,772.90","11,298.40",545.67K,1.85%
1065.00 ,2020年8月12日,11557.20 ,"11,390.40","11,605.40","11,190.60",549.59K,1.46%
1064.00 ,2020年8月11日,11390.40 ,"11,889.20","11,931.80","11,146.70",615.90K,-4.19%
1063.00 ,2020年8月10日,11889.20 ,"11,681.10","12,041.10","11,546.90",564.11K,1.78%
1062.00 ,2020年8月9日,11681.20 ,"11,764.40","11,792.80","11,527.50",303.00K,-0.71%
1061.00 ,2020年8月8日,11764.30 ,"11,591.60","11,805.50","11,533.50",317.06K,1.49%
1060.00 ,2020年8月7日,11592.00 ,"11,757.10","11,901.80","11,352.40",517.00K,-1.40%
1059.00 ,2020年8月6日,11757.10 ,"11,735.00","11,898.40","11,563.00",554.85K,0.19%
1058.00 ,2020年8月5日,11735.10 ,"11,184.80","11,771.50","11,114.50",570.83K,4.92%
1057.00 ,2020年8月4日,11184.70 ,"11,223.80","11,407.80","11,043.00",485.79K,-0.35%
1056.00 ,2020年8月3日,11224.40 ,"11,066.90","11,461.10","10,981.60",470.24K,1.42%
1055.00 ,2020年8月2日,11066.80 ,"11,802.60","12,061.10","10,730.70",647.95K,-6.24%
1054.00 ,2020年8月1日,11803.10 ,"11,333.20","11,847.70","11,226.10",611.47K,4.14%
1053.00 ,2020年7月31日,11333.40 ,"11,096.50","11,434.80","10,964.60",530.95K,2.14%
1052.00 ,2020年7月30日,11096.20 ,"11,105.80","11,164.40","10,861.60",501.14K,-0.09%
1051.00 ,2020年7月29日,11105.90 ,"10,908.40","11,336.50","10,771.80",576.83K,1.81%
1050.00 ,2020年7月28日,10908.50 ,"10,961.10","11,046.10","10,873.60",658.37K,-1.04%
1049.00 ,2020年7月27日,11022.80 ,"9,932.70","11,367.00","9,894.60",908.99K,10.98%
1048.00 ,2020年7月26日,9932.50 ,"9,690.00","10,086.60","9,645.90",415.07K,2.35%
1047.00 ,2020年7月25日,9704.10 ,"9,546.70","9,729.30","9,536.20",306.29K,1.65%
1046.00 ,2020年7月24日,9546.40 ,"9,599.20","9,626.20","9,480.50",359.16K,-0.55%
1045.00 ,2020年7月23日,9599.60 ,"9,513.60","9,646.50","9,451.10",425.66K,0.90%
1044.00 ,2020年7月22日,9513.70 ,"9,387.40","9,523.10","9,296.00",386.00K,1.35%
1043.00 ,2020年7月21日,9387.30 ,"9,162.30","9,426.90","9,155.10",458.99K,2.46%
1042.00 ,2020年7月20日,9162.40 ,"9,208.10","9,218.40","9,139.90",312.98K,-0.50%
1041.00 ,2020年7月19日,9208.00 ,"9,170.10","9,224.80","9,106.40",265.25K,0.41%
1040.00 ,2020年7月18日,9170.20 ,"9,155.80","9,198.80","9,126.70",276.40K,0.16%
1039.00 ,2020年7月17日,9155.80 ,"9,135.40","9,181.90","9,091.50",310.92K,0.22%
1038.00 ,2020年7月16日,9135.30 ,"9,198.70","9,224.20","9,052.00",429.04K,-0.69%
1037.00 ,2020年7月15日,9198.70 ,"9,253.60","9,270.20","9,168.70",429.84K,-0.59%
1036.00 ,2020年7月14日,9253.40 ,"9,243.10","9,274.80","9,135.70",453.83K,0.11%
1035.00 ,2020年7月13日,9243.60 ,"9,300.50","9,329.60","9,207.60",456.87K,-0.62%
1034.00 ,2020年7月12日,9300.80 ,"9,234.20","9,337.80","9,170.40",366.88K,0.73%
1033.00 ,2020年7月11日,9233.30 ,"9,285.80","9,295.50","9,184.20",353.92K,-0.56%
1032.00 ,2020年7月10日,9285.10 ,"9,239.00","9,309.80","9,131.90",418.47K,0.53%
1031.00 ,2020年7月9日,9235.70 ,"9,430.10","9,434.50","9,176.00",444.27K,-2.06%
1030.00 ,2020年7月8日,9429.90 ,"9,256.30","9,458.30","9,233.10",509.94K,1.88%
1029.00 ,2020年7月7日,9256.00 ,"9,338.80","9,371.20","9,209.30",420.55K,-0.89%
1028.00 ,2020年7月6日,9339.00 ,"9,080.40","9,363.00","9,063.20",510.27K,2.84%
1027.00 ,2020年7月5日,9081.00 ,"9,134.30","9,149.60","8,932.10",314.10K,-0.58%
1026.00 ,2020年7月4日,9134.40 ,"9,067.10","9,182.30","9,049.60",261.25K,0.74%
1025.00 ,2020年7月3日,9067.10 ,"9,085.00","9,120.40","9,050.90",333.88K,-0.20%
1024.00 ,2020年7月2日,9085.10 ,"9,229.90","9,259.70","8,962.10",483.10K,-1.57%
1023.00 ,2020年7月1日,9229.90 ,"9,135.90","9,289.00","9,101.10",366.78K,1.03%
1022.00 ,2020年6月30日,9135.40 ,"9,186.00","9,199.80","9,075.30",381.73K,-0.54%
